t-SNE Component 1,t-SNE Component 2
-1.6688678,4.603078
-0.33540115,3.449926
-1.7171583,2.5204134
2.9118924,-2.9166121
4.112457,5.682167
-5.3260765,0.71171325
-0.21841568,-5.6538706
-2.3247616,-1.0006176
-6.9173756,-0.029103052
0.4563272,-7.616641
2.6751647,-4.578793
-2.9855413,-2.9790432
6.2646513,-1.0847718
3.1626484,-1.5823879
4.126145,0.020967135
-1.0939786,0.35476
4.4662695,-0.6959222
-3.147379,-6.995614
3.4739723,-5.3599844
5.716951,-4.2037473
0.34549966,-2.9882715
-0.939145,-5.997252
3.0192046,-4.11433
-0.9046926,-1.630409
-2.7928624,0.37908188
1.5197242,-6.7707043
-0.46618044,0.41278535
4.2329917,5.917354
3.1081655,-4.6583085
7.527219,-3.1765375
-7.4030023,1.031944
5.806167,-1.6765499
-3.3082771,-6.7848873
-0.23653272,6.7663097
-3.9909065,4.7961245
4.5881066,4.086815
-6.3768897,4.703069
3.9853163,3.7045338
0.27008393,4.5422926
-4.7864885,4.512061
1.2217048,-4.38042
5.0586934,0.9118099
5.2047014,3.7216616
-1.267502,0.9027557
6.89783,2.394518
-3.452148,-5.921713
2.664536,1.1148868
7.7442217,2.7383244
1.1540184,5.3563933
0.10255688,7.0587425
6.616656,-4.937511
6.916922,2.2947366
-0.111336336,6.536325
-3.3189056,1.6192608
-2.0763993,-3.5916488
-0.36270773,-1.1989187
-2.3019886,1.11498
6.9414697,-0.122138046
-1.7263114,-1.3164659
-6.8038955,-0.29106098
-0.8405101,-7.0004663
0.38592014,-3.343344
1.8331581,0.75369966
-3.8858795,1.8351165
4.267708,0.41167277
5.4800587,-2.1034763
5.444162,0.7915479
4.0889215,-0.9751576
-4.314295,-3.3390806
-3.6272464,-0.4427498
4.236413,0.24732125
0.85490763,7.58253
5.640923,-1.7154263
0.033378884,-7.7103505
5.7048397,1.0413013
5.841662,-5.678015
0.61106527,7.716014
3.231646,-0.61154723
-5.1864004,-0.9071871
3.0818768,-3.6600952
2.0632641,7.130861
7.115123,2.6097825
-0.048131518,-1.2602347
-4.087177,5.7249026
1.9513196,-2.1577697
-4.314267,3.2395437
-3.8667777,3.0598073
-3.991681,4.769781
0.061276846,-7.3652687
-4.3914695,-3.7740932
-4.2222157,3.4268475
1.8251231,1.565475
4.4213924,-2.5336173
0.041054375,-8.2564945
3.4720788,-4.6473475
-0.98451877,-4.8434606
2.3024693,-2.876689
-1.3151574,1.8029617
3.3702376,-6.1415386
0.8972286,-3.0190794
-6.623521,1.0372008
-5.1297784,-2.5923817
1.3893764,5.0017314
2.8583755,-2.9635077
1.4088774,0.80789167
2.706589,1.0939837
-1.0780302,1.4150043
7.253081,-3.4200704
3.319463,-3.8854988
-0.75491226,-5.9371614
3.9329023,3.869405
-0.017240796,-0.83676
0.12385091,-8.378017
-2.6532125,-2.8262923
5.147729,-2.3527305
-0.48712996,3.03302
0.6537332,7.342095
1.7389581,-5.2620454
-1.0046242,-5.3514447
1.8232527,5.0495467
0.50217295,-8.808226
0.028752547,3.4317167
6.9255404,2.2435014
-0.23097445,7.7065144
2.4820695,1.165142
-2.0717149,-0.049015768
-0.033689674,-6.3677077
-7.0880084,-0.28039867
2.1425235,-1.624097
-2.1756346,-3.595526
1.4374627,0.3036433
0.5441354,-7.641688
3.9308362,0.08609027
-1.0796775,-6.7649693
-0.8426704,-1.8588461
-0.8379523,-0.13944645
4.8060384,-4.130393
6.3968525,0.35769358
-1.9462626,1.6718087
2.8213706,-2.3673055
-3.1048157,3.089056
0.63927186,-3.3207924
-3.8501859,-0.042204723
5.4108076,-3.7687278
-1.4191878,0.0023283318
-4.8811917,3.0148032
-2.6445875,-0.8291658
-0.025904428,4.738898
4.063158,5.4480696
-1.4094472,2.2763116
0.042360988,-4.1483297
-4.159194,5.5225496
4.0667315,2.842659
-6.713897,3.0472722
-0.8427253,4.4791946
-6.2898064,4.8068953
0.476025,-7.020256
-3.3591034,-0.51889515
3.3400657,1.5082327
-1.7791178,-3.5803506
3.9714198,-2.3121707
7.5777516,1.7246286
6.7889414,-4.662642
4.2341814,-1.5414503
-3.5067089,-6.061201
-0.004630375,-3.5261197
-3.5982847,1.1358635
-7.5481324,-0.25376663
-4.126049,-2.1004
-5.3677735,-1.7036887
-4.867438,2.829146
6.744583,-0.5702262
-0.01476274,-6.818194
-2.965875,-0.51641816
-1.7842942,5.108951
0.088721424,-1.1143775
4.0073195,-0.11951846
1.3206679,4.4365187
-4.624305,-3.1281488
-3.546038,-2.0913424
-4.4226527,-3.8901784
0.21319981,6.8387203
-7.032441,-1.069343
0.36959255,-2.9986928
-5.984913,-3.6348894
-5.036286,0.6072904
-3.0325782,0.3281978
-0.5347909,6.039113
3.0335112,-0.6209338
0.35286343,-7.8517466
-4.3617435,1.4190677
-1.1937293,-1.732164
-1.1123362,-6.188792
-4.047496,1.3939518
-7.2746563,-3.3840733
7.4628797,0.7624537
-1.5549849,1.781022
2.0381875,-0.95314175
-1.1448357,-2.284682
-0.48685163,-7.9089456
1.9147586,1.8073803
7.9773707,-0.3414663
-3.1641467,-6.021887
-4.512202,5.066
2.474804,-1.4335997
-0.01103057,5.0183034
-0.8846291,-5.512117
-3.8969898,-4.9102664
1.0106921,-6.2464128
-6.5426736,-3.1233485
0.2418634,-8.346814
-3.4449825,-5.3415356
-3.696784,-5.137943
-1.0090203,0.83237153
-1.1837254,-0.5617672
-3.5734215,3.5046697
-5.595108,-3.8083105
-0.36790723,3.5064414
-4.7886887,-4.1887536
4.3566666,2.42951
-0.5900161,3.55241
-7.3540487,-2.6051154
4.793106,0.8076307
1.5222816,-6.932173
-6.7369537,1.9516852
-5.178016,1.637281
5.3625045,-2.1409938
-4.0443845,-1.1942933
-5.930204,3.4054182
-1.0950145,7.494021
-5.9651213,1.0620497
2.5663404,6.8846693
3.6882534,-0.3232753
2.22711,-2.2566738
1.8143312,2.6883
-4.3950953,4.903964
3.048454,1.5787648
-3.8509007,2.0243661
2.3809633,-1.4118679
0.083345614,-3.70289
7.6308775,-3.1926644
-4.064231,3.202362
4.9587626,-4.2094016
-0.27309573,6.8273406
-2.0550866,1.9470259
-0.58020353,6.767216
1.7702605,2.0447078
3.945501,-0.3637175
-3.8070023,-3.1569815
-6.4866085,-0.3929001
5.3025613,-4.245219
0.011179999,5.081834
1.6276842,0.7621853
-5.2276506,-2.9877148
-0.19300334,-7.0844555
0.37504867,-8.572485
0.3759741,-7.9020524
0.00887506,-7.281629
7.227305,0.43345663
0.3366021,3.1704433
3.5289054,-1.344914
-5.279026,-6.277841
0.59801906,-8.253683
-1.8366855,-2.2799253
3.932397,5.206075
3.5584505,-1.4454145
4.3804965,-0.9600484
0.39071092,-8.003511
1.8288888,6.589571
-5.5522356,0.07180032
0.7965458,-3.081889
5.5189734,0.5845314
3.3442752,-6.027516
-6.287797,3.0725963
-3.3078794,-2.8619738
7.640084,-1.6221546
4.348684,-2.454048
-0.42479134,2.9941306
3.2041545,-2.9948924
1.7485466,-5.1512733
5.184539,-4.9259987
-3.937268,-3.6473274
-2.1137438,4.9392037
1.7407912,6.9929323
2.8007748,2.239442
4.49583,2.5185428
-3.5522418,-7.005083
-5.8698835,-3.444007
-6.6798806,2.8539546
4.0630665,2.3655012
-2.9257689,-5.1894155
4.7269897,-3.9945366
-6.434325,-2.6454637
-3.5346222,-2.8448143
0.52467364,-8.921458
2.508972,5.1744432
3.6677458,-5.9977407
0.25808522,4.9838367
2.347005,2.0067897
7.285009,1.5133765
1.0124712,-4.0956297
-4.1324034,3.8897529
-3.5218613,-1.8568889
-4.138851,5.8763537
0.7735734,6.641553
-1.1949636,1.1506312
-6.3291025,1.6388593
6.8132315,-4.5188046
-0.3528593,-4.7506127
5.046774,-4.9159155
0.39190525,-8.450361
4.632399,-0.86899537
-1.3594176,1.577317
4.8879905,2.8089085
3.397799,3.2385898
-4.149187,-1.2595898
1.8354255,-1.5401477
7.7517247,2.6477273
2.7069623,2.3119345
-2.8014107,0.7848529
-2.9958808,3.6339564
0.122845836,-2.8796842
-4.7531285,4.331814
0.24519438,-8.443195
0.5875417,-3.7859724
5.1998334,3.8338163
0.4016944,-2.0715535
-0.326122,-4.663856
-3.9430354,-6.236281
-5.793107,-3.4356894
-1.0195996,7.0988207
6.033965,-0.039818022
0.65414155,-4.758067
-4.14409,1.1058478
-3.207996,3.4413373
4.400972,-4.336286
-2.2858067,1.7202828
2.4874218,-0.87471277
-3.9531813,5.358841
2.1175475,-0.8733222
-6.8479915,-1.4201549
-1.7486591,-3.3773437
-1.7995539,5.712167
-0.09878973,7.082592
0.55863833,-7.275242
4.44057,-3.4204013
-0.24387245,4.0259914
-6.4665327,1.4093899
0.2037576,-2.1258168
0.17696162,-8.353526
-1.5384064,-2.6092815
0.64986944,5.126188
2.5829477,5.0591106
4.869622,2.5976486
-1.8657421,-3.6389341
5.8194947,-1.4750931
5.628411,-1.9832627
-2.509366,-2.0553443
1.9262482,6.208485
-6.238704,3.1662133
5.358328,-2.5921617
2.079746,5.9699135
0.05371363,-3.027
-4.4035373,2.4404233
6.2947884,0.19718938
-5.1957455,1.3341389
3.2222307,-3.1101236
-6.3633943,4.6312847
-6.8196507,-0.40686455
0.21991287,-3.1270108
-6.943677,1.1680255
3.048803,1.3760574
3.9567807,5.519792
-3.7537246,5.174058
-1.7721524,-3.5512547
-6.1235447,-3.2783134
1.7570453,0.35882553
-0.8527391,3.4146082
5.2824373,3.900625
-4.2490354,-2.5230885
6.945689,2.1262128
2.9304218,-3.347647
-3.9462912,-2.3684928
-6.6134067,-0.049937207
-5.1878123,-0.15188208
5.676256,-4.4199147
1.275819,-6.781251
6.425332,1.6304926
7.0333433,0.089975
-3.0993497,-1.1332692
-0.372321,-4.725448
-4.429843,-2.0289588
0.19872196,-7.965613
-6.341512,-2.3826745
-3.0681343,2.4664052
-6.572155,-1.8748105
5.9444246,-3.277848
-6.224369,1.3787265
4.788355,0.7801316
-5.3440022,-0.6869744
-3.34193,-4.7831855
6.4358025,0.13967034
-0.22295833,-4.204696
3.5410411,-2.7777743
-6.257941,4.8384204
0.11165826,-2.7058425
-0.5056336,6.445032
-4.978088,4.6480107
-0.65515655,3.487326
-5.1895022,1.7865326
2.8550353,-3.2830188
-1.3844615,4.059897
-1.5175036,6.131603
-4.2924414,-0.07290293
4.6233215,-3.8934095
2.2602546,-3.4720602
-3.01991,-0.22369199
0.2657271,-8.563431
0.53281194,-8.748313
5.4206867,3.5610068
3.1743326,-4.742634
-3.2168427,-5.606194
0.18183781,-0.9438433
0.20980823,-2.4524639
1.168059,6.8322134
-1.5868328,-0.009151174
-1.7693931,-0.4828315
-7.3002505,0.626676
-0.7664509,8.073879
0.08215104,-0.77810144
-3.1393876,-5.954875
-4.2677636,-6.8931713
0.3232248,-4.615362
1.3985128,7.483984
-3.2210963,-6.987054
0.18097433,6.717655
-3.0527866,-5.5341425
-3.8665,3.1905947
3.6869607,-0.55383605
-0.09135724,-1.2334968
4.987724,0.65538126
4.0502224,-2.537706
0.58784044,-8.5793495
3.1906903,-2.6567268
-5.0286055,-1.9301893
-5.8973174,0.73486567
-4.504245,3.7489834
-1.1410023,0.5158068
-3.265284,-5.042239
2.594725,6.2120223
-6.2217445,-1.8172069
7.0837464,1.0953696
-4.6578016,4.0477114
-6.6979427,3.6253395
-1.7586658,5.0497255
5.5225,3.8059666
2.5442226,5.990917
6.352349,-0.37881133
-0.8110049,4.210765
-5.664488,-0.8258127
4.3135605,2.0428128
3.2976139,-5.662295
3.3003035,1.4678856
-1.5801266,0.030112151
-6.2067337,-2.666041
-2.5078332,-1.9491762
0.40425247,-5.090144
2.0522122,0.85534525
4.8898497,-4.7160754
-6.4804096,4.2843933
7.974878,-0.9077716
2.058412,-0.92181355
-6.2979364,3.5282865
7.5466743,-2.9740202
-6.542202,-0.4865256
-5.4249964,-6.082363
3.3130362,-2.4150584
5.501778,-3.3639657
5.87223,-0.11817039
-6.4462647,-1.4483974
0.54048705,3.5955553
8.03579,-2.6406353
-7.7962627,0.13535121
-4.3947535,4.368848
1.3078209,-4.063029
1.4649934,-6.3284874
8.074266,-1.1362273
3.107217,-4.8756037
-3.5159135,-6.3708744
-2.1982,-2.0679731
-7.0494947,2.1566749
-0.25058612,6.7957444
1.7330083,6.1638904
6.616504,2.0144246
4.748536,2.5827067
4.000394,5.2455654
-4.7393866,-4.137673
3.7212217,-0.5893131
-4.4273543,2.2895532
0.302744,-2.5574832
-4.5698543,-3.8775897
2.3108025,0.6963157
-1.837046,4.7713766
-4.120758,-4.9403825
4.2991657,-2.586871
0.5323583,5.367721
-5.5268044,3.8639731
-0.7536169,4.4539685
-0.7642101,3.6860726
-0.9741862,7.286756
0.195352,6.0113277
-1.0925301,-6.482118
-7.107839,-0.35118973
4.8588467,2.691872
-2.1609044,-2.1417897
2.328805,-0.6404157
-1.945727,-0.052721366
-6.984361,-0.4893814
-0.7165794,3.2437382
-0.17470506,7.8377795
5.5345387,-4.6527042
3.787808,-2.0775342
-6.1655107,3.4356465
0.3079623,-3.1030383
3.8832998,2.4147494
0.48101723,-3.6150923
3.0548773,1.6364456
-0.6923434,7.496671
-6.616756,3.8521721
1.9235626,2.813305
-4.2379513,3.9621735
-2.0527964,2.6641972
-0.58319116,0.49427113
-0.08541677,-7.136959
2.8075345,5.7206745
3.4506176,3.423344
0.97604126,-4.8002663
-4.795422,3.4721975
-4.2040977,-4.0847583
-4.613165,-3.4329884
5.473798,-2.0337772
-0.28600958,4.8097296
0.14737235,-5.2008653
0.16764535,-4.8307
-4.9460616,-3.9640768
2.3946192,-1.6174674
0.7508934,6.5704284
-3.6444156,0.98007697
-6.568693,4.079991
2.4090536,0.7953272
-2.8578742,-0.99478984
5.117582,0.81786585
-2.2166498,-2.2081916
2.9948266,-5.056641
3.9812636,5.2219486
1.864576,0.69125193
0.0833733,-1.0096843
-7.457027,1.4225073
-2.6813176,-3.7286036
-7.1000743,1.5808021
3.5050433,-3.0395677
3.9542267,5.1702952
1.6210182,4.077458
1.247472,8.120729
-6.580991,-0.34175003
3.8360927,-1.985927
-3.266748,-4.727996
-3.3292115,-7.1630807
-5.3359923,5.5497775
1.929946,2.6947422
-3.69018,1.4106631
-0.9720626,1.3929802
-1.9399073,5.0002713
5.5076866,-3.671063
4.370202,-2.8707485
-5.186368,0.005667561
-3.242388,4.480454
5.4400034,-2.8462505
3.6675308,-0.21901903
5.1244884,-0.0628152
3.7397668,5.2003775
-3.0071514,1.8669364
5.3439527,0.35668594
-7.309217,0.64282036
-4.6524835,4.211371
2.5546596,1.7458056
-2.1566699,-2.018466
-0.99021125,3.536451
-5.9047594,3.6952953
1.6219877,7.804512
4.8803673,3.3977175
-1.1011454,1.7109803
3.0938175,-3.8850322
2.8640862,-3.8049212
-2.3709428,3.3564007
5.3374033,4.0010414
-5.919827,-5.228895
-0.36783046,6.4596257
-3.4014328,1.5278095
-1.758923,-3.4797137
0.43675664,-8.716774
3.3450685,-6.1467514
-5.0547075,-0.5846897
7.5004835,2.3072417
6.6926255,1.1822759
5.3086042,-2.7102816
-0.7074636,7.4477262
-2.5127084,3.4219148
7.519025,-2.9300165
-0.28442508,0.2478419
-4.959186,-4.145046
-6.7560678,-2.4086425
-3.9682643,-5.2156725
-3.714746,-5.8529506
-2.4370563,-2.1540608
0.040571623,-7.674167
-0.77802444,4.834602
-7.1991873,0.01623939
-7.077069,2.474403
1.1689199,7.793237
7.108868,2.5747626
2.825939,1.2976451
1.7779088,0.7644273
0.33383068,-3.2412283
-1.8587922,0.7978261
-0.32590586,-1.3376386
-2.998407,-0.4658366
7.708796,2.8604505
-0.009688563,3.2561123
-4.963542,-3.956686
4.005201,-1.078225
2.9387915,-4.3331714
-0.7249926,0.4933911
0.0666208,-1.015529
-7.1525183,2.5641801
7.5748086,-1.8518245
-3.6019073,-3.6122315
2.2725255,-1.387934
0.037677962,-3.5158858
0.48199108,-4.8360386
3.1187499,1.1514906
0.16306683,-2.1319547
0.57327425,-5.22851
0.16741596,-2.7895565
-6.0040007,-3.6988294
-0.56184655,7.94412
-3.4696944,-6.863435
-1.9279851,6.9355364
6.175275,1.7446849
0.89560515,5.0366225
-2.1183093,1.430351
-2.1866612,-1.9587929
7.7069345,2.7782683
-2.6194952,-3.9355075
-2.3525887,-1.9022057
-2.1929133,1.7045984
6.2715635,1.3204327
-3.339133,-4.608885
-0.9547623,6.0838223
3.8147595,-0.23719591
5.7038126,-5.5993094
-1.5695791,0.13440453
-0.121664785,4.75591
4.555819,2.2809198
-0.84329027,0.99828273
4.9021072,4.270668
-1.3289187,1.4124752
7.402886,0.5867693
0.3591584,4.6683874
0.9308569,3.9596853
6.6909494,-0.5890999
-2.2713885,-1.4762839
-5.1720443,-4.1669903
6.422623,-0.7389486
-1.2573185,5.446241
0.9334898,4.49852
3.0702374,-4.521545
6.677761,1.9614784
5.930927,-2.097917
-0.07353055,-4.42483
0.5809806,-5.021822
5.973009,1.3378384
-5.7836614,-3.1718385
-4.865432,-4.825859
-6.134755,2.8380008
-3.1703546,-6.866148
1.7504886,4.2832823
4.5605783,-0.96848637
4.7759285,-0.66295767
4.1256437,-1.0847647
3.3609602,2.223636
5.447129,-3.9475474
4.241448,3.6601887
1.4756218,-4.7131624
7.4488144,0.9263105
0.03166792,6.235176
6.211127,-0.6494909
5.752346,-4.5697613
1.9796225,-1.9603049
-2.7724652,-2.1774404
-2.5192983,-1.4646364
4.311383,-2.9486413
1.7184561,7.029195
-6.1234717,-3.1074197
-4.4465513,4.864005
5.2565007,-4.6916795
0.4862311,-2.8593209
-4.908948,4.986182
-4.3585896,3.7130508
4.6838474,-2.900399
6.1464233,-2.4075606
-4.3053803,4.030214
0.70359415,-3.0608056
0.15331832,2.9176192
-2.3991635,0.3966933
6.703065,2.117406
-0.68693167,6.9097304
7.4182463,0.6907312
3.0404074,-4.067095
7.218209,-3.55572
5.4741483,-3.8076053
4.734242,-3.6096125
-6.77257,-0.7920513
3.215048,3.0019968
-3.5398636,0.2809084
-7.2158265,0.61184436
-4.070893,5.472136
6.744062,1.1757146
2.7652714,-0.3786093
-1.7988224,-0.3449434
-7.329644,-0.25549787
-0.007901071,4.064853
-1.7864493,5.568934
-5.150681,-3.8980243
1.8697267,1.6643299
-6.0649,-3.263505
-4.6054626,-3.9085574
-0.6331422,0.84824216
5.519014,-1.6545877
4.92948,-0.830387
0.24912967,4.6544137
0.7697418,-5.702724
-5.4011846,-5.9479046
4.203763,-0.30066547
7.739895,2.437283
-0.45585713,-6.890534
-6.018256,-1.6006917
-4.943538,-4.5936646
-4.735164,1.972129
1.9609036,5.5016613
1.8790075,7.7142673
-0.9508854,-4.6342487
3.4064903,2.4674513
3.385167,-5.80936
-1.6299734,6.947744
2.941952,-5.121178
4.57166,2.4425356
-2.0431516,5.900338
-0.82932496,-4.244455
-2.646485,-1.706953
-0.4403439,4.8130455
-0.10824335,-3.5522344
2.37626,1.0890601
-4.7948866,-4.568777
-0.25555423,4.194301
3.684391,1.6807587
0.10565208,4.8741755
-4.259231,-2.5285563
-0.45461875,0.14647661
7.9124527,-2.8922796
-0.5587384,-5.3448825
2.02948,4.9232955
3.457562,-5.8792844
1.4160889,0.50121367
-3.7229784,0.055409484
-2.0988584,6.6232214
-6.43465,-4.645606
-3.882096,2.7902849
-6.31121,4.1693482
-1.0282593,6.308574
4.975314,-4.045444
-2.221906,1.1014322
-0.7212504,1.033645
5.3267856,-2.0321972
4.6957574,-0.3371367
-0.46521747,-4.6414976
4.8743,0.7494229
3.287924,-5.9729295
3.7127113,5.3353114
2.6103444,5.087783
-5.0176907,-4.653153
0.99880964,8.13464
4.8868437,2.9144454
-1.4652531,5.119747
-1.0461861,-6.759547
-3.4707592,0.88695073
4.6043096,2.7221081
-0.2985182,-5.8012686
-6.2138934,4.932987
-5.518428,-5.980306
4.95938,3.3753211
1.0981115,4.2779684
7.5212774,0.7635327
-7.0803957,2.6677628
-1.0696614,-6.3863554
3.959526,-5.6621113
0.35767874,-8.311584
5.0979614,3.4744215
1.6031914,-4.6488743
-2.0480406,3.0283334
7.118191,-0.17231573
4.690108,-5.2222514
-5.1121435,-0.61520994
4.2199516,2.2236075
6.1901474,-2.1708775
-3.664099,0.73705304
1.1219672,5.7138734
-1.52557,6.454293
-1.3536282,7.141312
-6.752229,1.8122339
-3.982871,-5.650919
5.45071,-5.5829344
6.6661572,-1.518734
7.532338,-1.8580849
-2.4715745,0.2505036
4.835023,-0.2239176
3.7517364,5.098287
-5.198423,1.4289293
-1.6296535,6.650802
5.283369,-4.543778
-1.8089153,-0.8089215
1.995907,-1.2766069
0.6209209,-2.86096
-4.6197653,4.131938
2.0830941,-2.1275334
-1.0899667,-6.756118
-0.4994387,-6.098312
-2.5319426,-2.6477165
-0.29482552,-5.012178
7.7707486,-3.2588532
-3.8310437,1.1961778
-1.0617362,-6.7549667
-3.9305892,-5.5259676
0.6635779,3.4657385
4.866047,-0.64840686
-4.1864896,5.882771
-0.23364927,7.921342
4.905977,-4.7827044
-2.0535326,1.5938776
3.7426639,3.4089565
-3.9372199,1.3623255
-0.14801697,3.5775986
-3.0957627,-4.184585
1.5345594,0.28307453
5.5196238,1.0525012
-5.6733627,-4.0138135
-4.5764995,-3.9565203
-1.864053,-3.6387434
4.848566,-0.65892345
-5.187633,-2.9003506
-2.4672627,0.4097982
-1.2182446,1.294338
3.2171774,-2.7346768
2.3984556,-2.5283499
-1.5658065,7.2044883
-0.02872693,4.600216
0.39401016,-2.9072168
7.722349,-0.8793146
-3.7308855,2.0609343
6.589111,-0.64073503
5.952522,-0.57677054
-4.245856,-5.0247564
-1.8600725,-3.6047916
1.9242144,6.2474885
-6.4392996,1.8190559
0.31294426,-4.754153
-5.0268626,5.195541
-0.28916442,-0.88949883
-3.2113874,1.0045495
-7.2084417,-0.4056643
-1.0774966,1.616389
4.8493094,4.127383
2.5589812,5.8331013
-7.0128207,-0.96326226
-6.3531623,-1.2358065
-0.7582115,4.657128
7.095879,2.5426228
-2.1257918,1.6177174
5.065727,0.25182095
0.63679624,-3.9019642
-0.03597003,-3.1851504
3.4615676,-4.188872
2.0374277,-1.9735878
1.8604597,-1.4980159
-0.2885195,3.2091033
5.8244705,-2.7830076
1.6482767,-5.53154
3.944616,2.300857
-6.3252735,1.7585624
4.727994,2.6402955
-4.0242043,4.892138
2.1849024,-1.6637762
3.2741647,-5.933702
7.126013,0.01490958
-3.023868,-2.5450242
5.784134,-5.4930425
4.5281367,-5.4320917
0.025672108,-3.7204769
7.443567,1.0570993
-3.5593402,-0.9614735
4.9420357,-4.34075
6.6051884,2.0839157
1.280842,-4.186896
0.2544967,-0.40333208
-0.26357886,-6.8115187
-6.4636784,4.290123
0.18734896,-8.293076
3.6259084,-2.4181042
0.9950643,-5.006901
-2.9361572,0.04720613
-1.6993735,0.024794891
-5.2595577,-4.081607
5.2132144,3.8825827
0.411801,-7.6500916
-6.4534907,-2.4922564
0.07796287,-7.7399864
3.2859743,5.2232304
-5.5689583,-1.7913673
-1.4622996,-1.1911671
0.06725265,-0.82080364
-0.32402384,0.19268528
6.478659,-0.3163152
0.65914226,-8.306535
1.2845922,5.5218625
3.891435,5.425674
2.590205,-0.65532434
-1.0968103,-6.6449904
0.39082652,5.571229
5.758992,-2.3540773
1.4185312,0.312477
5.3079953,-3.586817
-0.33732024,-1.3333702
1.3848312,0.41749862
0.13715182,-5.477239
-6.267068,2.032749
7.276058,0.53716
6.238171,-0.704721
-3.3093877,-6.647079
-0.50475264,8.363756
-1.7291837,-3.3057306
-0.32012096,-3.8935308
-2.6085966,-2.0583744
7.0328817,-1.8653009
-2.6458392,0.5659501
0.92219096,4.1728973
-4.239552,-3.414709
-2.311779,3.5982406
-3.9713252,-6.1953654
-3.7265255,-5.425635
-0.46068606,-4.5014625
1.902449,2.7786763
7.5370693,2.4136376
-1.1242954,-2.346277
-5.206105,-2.7135308
3.9077196,2.4945393
1.2604496,6.0953197
0.09524605,6.0370417
4.094948,-2.5047412
-5.470257,0.9574065
0.11112738,-0.82747865
-4.7373915,-2.0507584
-4.4989204,4.8864074
-5.3086853,1.9502944
4.0636272,-2.3721445
1.4722047,-6.7185097
5.72614,-2.9214556
-0.22376984,3.908902
-5.40437,-3.1922112
3.8179414,0.10459492
-0.34972155,-6.031662
4.003651,-4.82159
-5.0833197,-0.55146134
1.8864578,-1.0684457
-1.9526013,-3.6894553
-6.2340302,-0.9790415
-7.086542,1.3502766
3.9640803,-5.656135
-5.571229,-3.8698893
3.2697158,-5.662425
5.4083056,-3.1340494
1.7921041,4.36759
-3.19836,-6.7087975
-6.2562923,1.4318635
-1.702844,5.9892416
3.1861115,1.4955814
-6.9046345,-1.167647
-0.991026,0.9792445
-7.0993357,-0.29465744
5.7783036,-1.4893607
-4.1348042,-0.5211723
4.4612837,2.3826292
4.582192,-1.2535996
8.014979,-0.75276196
4.8365474,2.6213207
-1.0027313,-5.9617963
-6.2396693,-1.6715356
-7.149744,-0.03911879
-3.9502823,-4.6062145
1.7598093,4.413752
6.1202235,-0.8376221
7.7917676,-3.171149
-4.217881,4.3150783
-5.958295,-2.2874887
3.2247877,-4.8365464
0.27921343,8.488645
4.259905,0.36896077
-3.8280602,1.3194613
-1.7407445,0.2935605
4.662824,2.2692902
7.752691,2.7459545
0.61618054,-3.7630343
-6.312371,-2.3939254
0.062192794,5.238233
0.06142837,-0.35432866
2.182457,4.5487847
4.991793,-1.8495934
-0.085027814,-0.40584818
-6.3341756,-2.0013328
-4.907976,-0.11536583
1.1422082,4.0035734
-1.0768341,-5.899308
2.5965512,7.048001
-1.0392683,0.03638595
3.8878236,-1.9046923
4.696674,-0.81188935
6.3329916,2.7423043
-1.4113101,0.3970598
-1.6892705,0.22393155
2.7430117,5.9681816
2.44565,-0.48204076
-6.1025496,2.1871302
0.29161555,-7.2224784
-4.3094435,0.30648276
3.3825026,-1.8666375
2.115193,-1.676342
-5.4623365,-6.0627213
0.008879459,-0.66893995
1.1347901,-4.2351403
-3.1757364,1.6323191
-0.4269379,5.977469
7.5187316,-3.506024
1.5085255,0.38364458
7.7479157,1.4837929
-3.3230922,-4.9101934
3.3751981,-5.85272
-6.331704,-1.9323668
1.4858472,-4.655403
-0.014212467,-0.370763
3.0180242,-0.61913913
0.8061492,-3.6836426
-2.0945044,4.995844
3.675694,-0.30939543
1.4513301,0.45280424
-6.153301,-3.6055443
1.1422538,3.895483
0.6162,-2.9006138
-1.3705677,-1.5186945
2.8485138,4.8519387
-4.664829,5.7958293
2.5547981,5.446793
-2.9770749,-6.7911797
3.472304,3.3125677
2.3253183,-3.643414
-2.877192,0.91254014
-0.8914459,-0.09192257
-3.840281,0.75460005
4.343865,3.9330964
4.5794106,3.0721016
-6.1368794,-2.4214828
-5.3953156,-1.6700687
2.6059215,-1.4922136
4.2385306,-1.1467353
1.496236,5.885396
-0.90128225,1.1303062
5.99813,1.312007
2.0501227,0.6125835
0.49270892,-8.464334
-0.8266143,4.6745863
-3.8550296,5.0555015
-3.7759454,1.4342529
5.8947363,1.3105253
2.44106,2.6135118
-4.4712586,0.49356055
5.807444,-5.630018
4.139133,-1.0800956
4.909738,-0.6774131
4.6412215,-1.0793741
1.7956784,-2.0085962
-6.3062825,2.920436
-2.671516,3.785437
-3.448542,0.14481331
-0.9663529,7.506615
-4.16721,-2.9798443
-5.760135,-1.2052356
5.2842693,-5.3294296
-0.82751566,0.29761332
-1.9138465,5.5512123
4.406698,0.009791582
-1.6428277,7.1154504
-3.738721,-6.3438234
2.4104362,6.5939274
3.0167305,-3.2147613
-0.5831248,3.4987736
0.18791945,-8.336639
-0.4428925,5.2869024
4.785597,-1.697109
4.6335707,3.674531
1.0182217,6.173889
2.327134,-1.6209692
-5.7091317,0.8598355
